birth_1_value,birth_1_lower,birth_1_upper,birth_2_value,birth_2_lower,birth_2_upper,death_value,death_lower,death_upper,state_rate_value,state_rate_lower,state_rate_upper
6.491496562958e-01,1.926901340485e-01,1.460608243942e+00,8.424932956696e-01,2.307879924774e-01,1.388221740723e+00,2.088183164597e-01,-1.108825206757e-02,7.382652759552e-01,7.427668571472e-02,-1.703625917435e-02,1.269943714142e-01
3.379106521606e-01,7.396650314331e-02,1.197128772736e+00,5.343921184540e-01,1.317467689514e-01,1.185567378998e+00,1.852140426636e-01,-6.759643554688e-02,5.512994527817e-01,3.447675704956e-02,-8.230209350586e-03,1.095883846283e-01
9.323477745056e-01,2.563568353653e-01,1.348490476608e+00,1.911536455154e-01,2.820885181427e-02,7.359671592712e-01,1.240797042847e-01,-1.526981592178e-02,4.569497108459e-01,3.667271137238e-02,-1.175969839096e-02,1.096920967102e-01
8.616302013397e-01,2.518392801285e-01,1.334598541260e+00,4.311645030975e-01,9.507882595062e-02,1.082403659821e+00,1.657298803329e-01,1.686871051788e-02,5.557575225830e-01,5.715763568878e-02,-8.924186229706e-03,1.161851882935e-01
5.811961889267e-01,1.896281242371e-01,1.452694892883e+00,7.581361532211e-01,2.334895133972e-01,1.431529760361e+00,2.402828931808e-01,-1.449996232986e-02,7.470601797104e-01,7.176780700684e-02,-1.717120409012e-02,1.306306123734e-01
6.804152727127e-01,2.762819528580e-01,1.215941905975e+00,4.892377853394e-01,1.656529903412e-01,1.003654956818e+00,1.875592470169e-01,4.239010810852e-02,5.478323698044e-01,5.893111228943e-02,-4.321515560150e-03,1.107896566391e-01
7.239940166473e-01,2.949851751328e-01,1.190843105316e+00,3.474092483521e-01,1.317093372345e-01,9.003994464874e-01,1.653816699982e-01,3.780245780945e-02,5.230180025101e-01,5.662953853607e-02,-1.272439956665e-03,1.098088026047e-01
8.035470247269e-01,2.400194406509e-01,1.264327526093e+00,5.501012802124e-01,1.609548330307e-01,1.147656679153e+00,1.439478397369e-01,-1.543802022934e-02,5.945099592209e-01,7.443857192993e-02,-1.403421163559e-02,1.186981201172e-01
2.974370718002e-01,-2.266106605530e-01,7.889301776886e-01,2.343008518219e-01,-3.428331017494e-01,9.620954990387e-01,2.771794795990e-02,-1.796281337738e-01,4.879029989243e-01,5.226755142212e-02,-1.145517826080e-02,1.020240783691e-01
6.410197019577e-01,2.652733325958e-01,1.263238430023e+00,3.929648399353e-01,1.747481822968e-01,9.819107055664e-01,1.764782667160e-01,3.589272499084e-02,5.775446891785e-01,6.335234642029e-02,-3.964900970459e-03,1.130615472794e-01
3.664168119431e-01,5.137693881989e-02,1.458867788315e+00,7.783707380295e-01,3.943607807159e-01,1.890180110931e+00,1.028203964233e-01,-1.401249766350e-01,9.516381025314e-01,3.724396228790e-02,-3.195130825043e-02,1.473693847656e-01
7.879009246826e-01,2.743686437607e-01,1.370097398758e+00,2.059264183044e-01,2.355217933655e-02,7.174419164658e-01,1.876066923141e-01,1.184666156769e-02,5.151394605637e-01,2.777171134949e-02,-8.931934833527e-03,1.108223199844e-01
8.231660127640e-01,2.896382808685e-01,1.192840099335e+00,3.609015941620e-01,1.210170984268e-01,9.247531890869e-01,1.371885538101e-01,6.765604019165e-03,4.993472099304e-01,6.015920639038e-02,-4.637897014618e-03,1.075726747513e-01
4.122964143753e-01,6.080222129822e-02,1.600649118423e+00,8.961805105209e-01,3.749104738235e-01,1.773362874985e+00,1.977863311768e-01,-1.106630563736e-01,9.490727186203e-01,4.230308532715e-02,-3.575354814529e-02,1.502906084061e-01
7.735089063644e-01,1.876295804977e-01,1.481130123138e+00,4.678552150726e-01,4.482352733612e-02,1.224556207657e+00,2.310587167740e-01,-2.284729480743e-02,6.682043075562e-01,5.083596706390e-02,-1.933556795120e-02,1.251530647278e-01
6.944818496704e-01,2.986586093903e-01,1.192679643631e+00,3.060495853424e-01,1.288950443268e-01,8.399757146835e-01,1.564348936081e-01,4.022109508514e-02,5.073770284653e-01,5.464518070221e-02,1.586675643921e-04,1.082226037979e-01
5.863529443741e-01,1.287605762482e-01,1.348521947861e+00,8.341728448868e-01,3.855891227722e-01,1.514849185944e+00,2.076894044876e-01,-6.780982017517e-02,7.912088632584e-01,6.686234474182e-02,-2.184909582138e-02,1.363828182220e-01
6.067988872528e-01,2.522211074829e-01,1.200977802277e+00,5.539865493774e-01,2.170443534851e-01,1.157104492188e+00,2.085838317871e-01,4.061627388000e-02,6.170097589493e-01,7.126224040985e-02,-6.957471370697e-03,1.167923212051e-01
7.495517730713e-01,2.781560420990e-01,1.199500560760e+00,3.766683340073e-01,1.350339651108e-01,9.718362092972e-01,1.631363630295e-01,3.142488002777e-02,5.355120897293e-01,6.239128112793e-02,-5.625903606415e-03,1.132379770279e-01
4.008466005325e-01,5.147206783295e-02,1.434265136719e+00,8.046962022781e-01,4.072756767273e-01,1.762620687485e+00,1.170129776001e-01,-1.313745975494e-01,9.115467071533e-01,4.294157028198e-02,-2.823442220688e-02,1.443907022476e-01
4.208978414536e-01,-8.249813318253e-02,8.402529954910e-01,4.854063987732e-01,-2.723537683487e-01,7.978489398956e-01,2.420279979706e-01,-1.497430801392e-01,5.659688711166e-01,3.705561161041e-02,-9.077966213226e-03,8.473944664001e-02
4.884346723557e-01,-3.623592853546e-02,1.025950431824e+00,4.259948730469e-01,-7.006210088730e-02,9.708650112152e-01,1.474436521530e-01,-1.403258442879e-01,4.358260631561e-01,5.941772460938e-02,4.320144653320e-04,9.127306938171e-02
7.645267248154e-01,2.953457832336e-01,1.288698673248e+00,2.481048107147e-01,6.692898273468e-02,8.117568492889e-01,1.692209243774e-01,2.881932258606e-02,5.092767477036e-01,4.074609279633e-02,-4.405140876770e-03,1.135011911392e-01
2.516405582428e-01,-2.624642848969e-01,7.955275774002e-01,2.068604230881e-01,-3.679903745651e-01,9.474557638168e-01,4.975318908691e-03,-1.957441568375e-01,5.103665590286e-01,5.082213878632e-02,-1.518166065216e-02,1.067328453064e-01
7.580858469009e-01,3.028219938278e-01,1.174300193787e+00,2.919434309006e-01,1.016016006470e-01,8.686144351959e-01,1.602959632874e-01,3.647470474243e-02,5.064567327499e-01,4.929304122925e-02,-1.822888851166e-03,1.066083908081e-01
7.002531290054e-01,3.046311140060e-01,1.230895996094e+00,2.437915802002e-01,7.423949241638e-02,7.511527538300e-01,1.772549152374e-01,3.438889980316e-02,5.104132890701e-01,3.893089294434e-02,-8.891820907593e-04,1.056226491928e-01
4.833625555038e-01,-2.611066699028e-01,1.700299024582e+00,8.444832563400e-01,-2.659510374069e-01,1.556905508041e+00,1.485812664032e-01,-2.999512553215e-01,7.281755208969e-01,6.553614139557e-02,-3.694462776184e-02,1.400616168976e-01
7.877006530762e-01,2.302261590958e-01,1.241663932800e+00,5.679658651352e-01,1.722844839096e-01,1.172492742538e+00,1.440522670746e-01,-5.431294441223e-03,5.919910669327e-01,7.861697673798e-02,-1.411980390549e-02,1.189663410187e-01
3.482002019882e-01,4.462516307831e-02,1.389980554581e+00,7.520707845688e-01,4.179702997208e-01,1.774445056915e+00,1.184604167938e-01,-1.290941834450e-01,9.051772356033e-01,3.771948814392e-02,-2.939915657043e-02,1.459641456604e-01
3.863173723221e-01,4.992020130157e-02,1.590736389160e+00,8.721842765808e-01,3.834791183472e-01,1.820743322372e+00,1.471207141876e-01,-1.221622228622e-01,9.458942413330e-01,3.725540637970e-02,-3.514581918716e-02,1.484878063202e-01
3.491568565369e-01,6.681358814240e-02,1.719279527664e+00,7.449886798859e-01,2.216711044312e-01,1.812874794006e+00,1.526135206223e-01,-8.629518747330e-02,9.712864160538e-01,4.037761688232e-02,-3.534203767776e-02,1.532341241837e-01
4.440602064133e-01,1.191747188568e-01,1.421633958817e+00,6.308834552765e-01,3.140323162079e-01,1.402053594589e+00,2.105985879898e-01,-3.395688533783e-02,7.982029914856e-01,6.535518169403e-02,-1.628535985947e-02,1.310150623322e-01
7.141965627670e-01,2.792069911957e-01,1.174592733383e+00,4.516137838364e-01,1.704747676849e-01,1.045935630798e+00,1.881158351898e-01,4.280316829681e-02,5.453971624374e-01,6.403887271881e-02,-3.398597240448e-03,1.131067276001e-01
6.374880075455e-01,2.397518157959e-01,1.330043315887e+00,4.447585344315e-01,1.422982215881e-01,1.058776378632e+00,2.086380720139e-01,3.094315528870e-02,6.325343847275e-01,6.108200550079e-02,-7.469534873962e-03,1.158924102783e-01
9.084668159485e-01,2.238259315491e-01,1.313461303711e+00,5.235182046890e-01,1.591898202896e-01,1.092460155487e+00,1.401814222336e-01,-7.047593593597e-03,5.632166862488e-01,6.984078884125e-02,-1.236742734909e-02,1.173712015152e-01
4.022430181503e-01,-3.643947839737e-02,7.425243854523e-01,3.674855232239e-01,-6.829667091370e-02,7.922456264496e-01,1.113305091858e-01,-7.464569807053e-02,3.900666236877e-01,5.552744865417e-02,1.121914386749e-02,7.960104942322e-02
5.499261617661e-01,1.416797637939e-01,1.398768663406e+00,7.047780752182e-01,3.384798765182e-01,1.513522863388e+00,2.211593389511e-01,-4.481267929077e-02,7.879549264908e-01,6.989133358002e-02,-1.992654800415e-02,1.364710330963e-01
9.073767662048e-01,2.579814195633e-01,1.287936449051e+00,3.072698116302e-01,7.000184059143e-02,8.875591754913e-01,1.368411779404e-01,3.486871719360e-04,4.996936321259e-01,4.470980167389e-02,-8.698642253876e-03,1.099191904068e-01
3.549493551254e-01,-5.454975366592e-02,7.520911693573e-01,3.700472116470e-01,-2.907741665840e-01,7.710511684418e-01,1.266734600067e-01,-1.593284606934e-01,4.368200302124e-01,5.401265621185e-02,4.638433456421e-03,9.107458591461e-02
7.513428926468e-01,2.514042854309e-01,1.244619369507e+00,4.797039031982e-01,1.594022512436e-01,1.101351261139e+00,1.764202117920e-01,1.912343502045e-02,5.767480134964e-01,6.979954242706e-02,-1.140779256821e-02,1.204683780670e-01
4.799939393997e-01,4.234528541565e-02,1.736221551895e+00,4.107065200806e-01,7.705819606781e-02,1.043977975845e+00,2.685073614120e-01,-8.138912916183e-02,8.800131082535e-01,6.175541877747e-02,-2.607738971710e-02,1.270256042480e-01
4.556035995483e-01,8.545744419098e-02,1.603241920471e+00,9.149376153946e-01,3.431378602982e-01,1.792859554291e+00,1.728814840317e-01,-8.469265699387e-02,9.181618690491e-01,5.570471286774e-02,-2.928143739700e-02,1.473903656006e-01
3.189648389816e-01,-3.219020366669e-01,8.766332864761e-01,2.274703979492e-01,-5.536893606186e-01,7.844810485840e-01,6.573235988617e-02,-2.747809290886e-01,5.290411710739e-01,5.816495418549e-02,-3.478467464447e-03,1.179922819138e-01
3.890620470047e-01,-1.401284337044e-01,1.067075490952e+00,3.965511322021e-01,-1.749712824821e-01,1.043617963791e+00,1.243920326233e-01,-1.817849874496e-01,5.031197071075e-01,5.934762954712e-02,-1.007503271103e-02,9.483599662781e-02
3.826915025711e-01,7.799005508423e-02,1.685972929001e+00,8.155417442322e-01,2.811001539230e-01,1.709298610687e+00,2.585235834122e-01,-9.474843740463e-02,9.379800558090e-01,4.504525661469e-02,-2.835100889206e-02,1.476317644119e-01
1.060721158981e+00,2.149380445480e-01,1.372009754181e+00,3.964477777481e-01,2.564561367035e-02,1.173904180527e+00,9.201455116272e-02,-1.412868499756e-02,6.034792661667e-01,6.351566314697e-02,-1.816433668137e-02,1.178889274597e-01
6.009390354156e-01,2.161906957626e-01,1.262019395828e+00,6.184853315353e-01,2.362340688705e-01,1.248020410538e+00,2.307069301605e-01,1.696169376373e-02,6.619166135788e-01,7.203650474548e-02,-1.165097951889e-02,1.205549240112e-01
2.854671478271e-01,-7.263720035553e-02,7.569017410278e-01,3.242305517197e-01,-1.292746663094e-01,7.289571762085e-01,6.880784034729e-02,-9.941935539246e-02,4.472420215607e-01,5.183279514313e-02,8.875727653503e-03,8.578944206238e-02
4.105015993118e-01,5.600154399872e-02,1.579415321350e+00,8.833233118057e-01,3.827674388885e-01,1.868642568588e+00,1.277192831039e-01,-1.171067953110e-01,9.400163888931e-01,4.206049442291e-02,-3.395318984985e-02,1.467988491058e-01
6.619430780411e-01,2.679848670959e-01,1.170762062073e+00,5.481389760971e-01,2.073811292648e-01,1.113855838776e+00,1.876873970032e-01,5.110824108124e-02,5.643833875656e-01,6.838250160217e-02,-4.136145114899e-03,1.139264106750e-01
3.620265722275e-01,5.350542068481e-02,1.482174396515e+00,7.747150659561e-01,4.035488367081e-01,1.739835500717e+00,1.285305023193e-01,-1.201006174088e-01,9.056183099747e-01,3.918623924255e-02,-2.902227640152e-02,1.463768482208e-01
8.357720375061e-01,2.805662155151e-01,1.273133754730e+00,2.315366268158e-01,4.825747013092e-02,7.820620536804e-01,1.431988477707e-01,7.433652877808e-03,4.848302602768e-01,3.718900680542e-02,-6.876349449158e-03,1.076343059540e-01
3.420090675354e-01,8.456695079803e-02,1.466302871704e+00,4.968855381012e-01,2.469686269760e-01,1.353956460953e+00,2.015626430511e-01,-5.736058950424e-02,8.469122648239e-01,6.596183776855e-02,-2.189689874649e-02,1.329797506332e-01
4.793674945831e-01,-1.886725425720e-02,1.162369489670e+00,5.172746181488e-01,-5.757880210876e-02,1.056527614594e+00,2.202789783478e-01,-8.494430780411e-02,5.332404375076e-01,4.405641555786e-02,-4.061520099640e-03,9.455168247223e-02
5.205717086792e-01,1.534169912338e-01,8.606061935425e-01,3.845126628876e-01,1.176159381866e-01,7.796680927277e-01,1.661508083344e-01,-3.024899959564e-02,3.692253828049e-01,4.585754871368e-02,1.427078247070e-02,7.367813587189e-02
5.318257808685e-01,1.822593212128e-01,1.363164186478e+00,4.065929651260e-01,1.751892566681e-01,1.105143308640e+00,2.114270925522e-01,6.688237190247e-03,7.268086671829e-01,6.804084777832e-02,-1.376801729202e-02,1.150273084641e-01
4.971973896027e-01,-1.642920374870e-01,1.215916633606e+00,4.917306900024e-01,-1.971507668495e-01,1.253315210342e+00,1.500860452652e-01,-2.146762609482e-01,5.214210748672e-01,6.157422065735e-02,-1.648175716400e-02,1.119039058685e-01
5.125958919525e-01,9.623014926910e-02,1.227520942688e+00,4.636870622635e-01,-8.954644203186e-03,8.603898286819e-01,2.484427690506e-01,-6.964278221130e-02,5.503948926926e-01,3.793144226074e-02,-6.221532821655e-04,1.001241207123e-01
5.184367895126e-01,1.107603311539e-01,1.459916353226e+00,8.361490964890e-01,3.896330595016e-01,1.614305257797e+00,2.142233848572e-01,-7.914388179779e-02,8.555603027344e-01,5.750024318695e-02,-2.607858181000e-02,1.429383754730e-01
5.209488868713e-01,1.129992008209e-01,1.444211006165e+00,8.047524690628e-01,3.621926307678e-01,1.557003021240e+00,2.060840129852e-01,-7.508224248886e-02,8.414033651352e-01,5.973994731903e-02,-2.502423524857e-02,1.381825208664e-01
1.092361450195e+00,2.360816001892e-01,1.296490192413e+00,3.421792984009e-01,5.489397048950e-02,9.925568103790e-01,9.380304813385e-02,-1.555746793747e-02,5.301860570908e-01,5.659842491150e-02,-1.421827077866e-02,1.123673915863e-01
7.633001804352e-01,2.793899774551e-01,1.258679628372e+00,4.624260663986e-01,1.318705081940e-01,9.843711853027e-01,1.751278638840e-01,2.377545833588e-02,5.461518764496e-01,5.902087688446e-02,-5.345106124878e-03,1.118230819702e-01
5.009815692902e-01,5.212759971619e-02,1.153992652893e+00,5.638601779938e-01,2.465164661407e-02,1.158738136292e+00,2.060352563858e-01,-6.772297620773e-02,5.207226276398e-01,4.670763015747e-02,-4.841864109039e-03,1.019723415375e-01
5.078351497650e-01,1.653985977173e-01,1.148157596588e+00,7.440265417099e-01,2.356193065643e-01,1.260821342468e+00,1.941252946854e-01,-1.907891035080e-02,6.016088724136e-01,5.493700504303e-02,-4.750311374664e-03,1.124229431152e-01
1.002798318863e+00,2.291642427444e-01,1.300803184509e+00,3.854039907455e-01,9.370768070221e-02,1.001186609268e+00,1.217756271362e-01,-9.928524494171e-03,5.306788682938e-01,5.666983127594e-02,-1.275742053986e-02,1.133106946945e-01
4.876456260681e-01,9.464061260223e-02,1.461516141891e+00,8.449757099152e-01,3.907960653305e-01,1.660093069077e+00,1.798850297928e-01,-9.075349569321e-02,8.705896139145e-01,5.401992797852e-02,-2.703857421875e-02,1.450886726379e-01
5.113943815231e-01,9.133541584015e-02,1.611520051956e+00,7.688375711441e-01,2.352027893066e-01,1.416606187820e+00,3.303059339523e-01,-9.317266941071e-02,9.185519218445e-01,6.737482547760e-02,-2.943676710129e-02,1.361889839172e-01
6.276656389236e-01,2.288835048676e-01,1.365545034409e+00,3.163412809372e-01,1.012256145477e-01,9.291790723801e-01,2.306082248688e-01,2.487695217133e-02,6.602382659912e-01,5.357694625854e-02,-7.965564727783e-03,1.120811700821e-01
7.087303400040e-01,2.657531499863e-01,1.242738246918e+00,4.887311458588e-01,1.616735458374e-01,1.082456350327e+00,2.071623802185e-01,4.448139667511e-02,5.872290134430e-01,6.208443641663e-02,-6.532371044159e-03,1.170822381973e-01
4.341852664948e-01,-2.187485098839e-01,9.549593925476e-01,4.001915454865e-01,-4.362276792526e-01,8.023079633713e-01,2.212282419205e-01,-2.065718770027e-01,5.664727687836e-01,4.012215137482e-02,-8.714914321899e-03,9.779429435730e-02
9.923144578934e-01,2.419350147247e-01,1.307737112045e+00,3.394753932953e-01,7.255721092224e-02,9.548209905624e-01,1.289610862732e-01,-1.166045665741e-03,5.175855159760e-01,4.922473430634e-02,-1.176166534424e-02,1.140793561935e-01
7.281426191330e-01,2.931635379791e-01,1.176244020462e+00,3.196884393692e-01,1.363813877106e-01,8.992772102356e-01,1.478157043457e-01,3.235220909119e-02,5.079777240753e-01,5.919492244720e-02,-1.537442207336e-03,1.097254753113e-01
3.723092079163e-01,5.649495124817e-02,1.497984886169e+00,8.339315652847e-01,4.120552539825e-01,1.763324260712e+00,1.509572267532e-01,-1.213667988777e-01,9.160667657852e-01,3.653728961945e-02,-3.225576877594e-02,1.462233066559e-01
6.515510082245e-01,3.012671470642e-01,1.214017152786e+00,2.820241451263e-01,8.896064758301e-02,8.563371896744e-01,1.889406442642e-01,4.408907890320e-02,5.532201528549e-01,4.697215557098e-02,-1.562118530273e-03,1.076768636703e-01
9.351820945740e-01,2.672110795975e-01,1.283030509949e+00,2.005610466003e-01,6.351137161255e-02,7.342600822449e-01,9.745061397552e-02,-2.758955955505e-02,4.485429525375e-01,4.835641384125e-02,-9.770393371582e-03,1.089118719101e-01
5.806506872177e-01,1.409840583801e-01,1.486850500107e+00,7.618670463562e-01,2.529557943344e-01,1.406435251236e+00,2.883088588715e-01,-4.185575246811e-02,8.037639856339e-01,6.996035575867e-02,-2.059215307236e-02,1.298984289169e-01
2.349486351013e-01,1.450216770172e-02,1.488106012344e+00,6.688773632050e-01,3.867356777191e-01,1.965686321259e+00,6.585085391998e-02,-1.631903052330e-01,9.574394226074e-01,2.399241924286e-02,-3.331762552261e-02,1.485995054245e-01
3.157032728195e-01,-2.025952935219e-01,8.647537231445e-01,2.456659078598e-01,-3.063329458237e-01,8.650861978531e-01,4.233932495117e-02,-1.938877105713e-01,4.700845479965e-01,4.899346828461e-02,-1.366090774536e-02,9.979236125946e-02
4.788460731506e-01,6.748878955841e-02,1.487598657608e+00,8.524237871170e-01,3.931127786636e-01,1.761031627655e+00,1.307544708252e-01,-1.178690791130e-01,9.154595136642e-01,5.100584030151e-02,-2.958130836487e-02,1.451281309128e-01
3.400019407272e-01,5.194032192230e-02,1.454190492630e+00,7.955240011215e-01,4.058302640915e-01,1.843124389648e+00,1.121387481689e-01,-1.258299946785e-01,9.351899623871e-01,3.549909591675e-02,-3.199106454849e-02,1.484916210175e-01
2.285139560699e-01,4.774963855743e-02,1.443747997284e+00,5.437145233154e-01,3.323464393616e-01,1.932403564453e+00,5.105757713318e-02,-1.132920384407e-01,9.743828773499e-01,2.979624271393e-02,-3.018558025360e-02,1.493226289749e-01
1.092392683029e+00,2.184329032898e-01,1.334745645523e+00,3.003191947937e-01,4.502725601196e-02,9.324305057526e-01,1.022597551346e-01,-1.706302165985e-02,4.983594417572e-01,4.676961898804e-02,-1.681882143021e-02,1.123878955841e-01
6.465194225311e-01,2.966312170029e-01,1.150742530823e+00,3.860750198364e-01,1.477807760239e-01,9.763617515564e-01,1.646248102188e-01,4.364681243896e-02,5.488988161087e-01,6.385970115662e-02,-7.513761520386e-04,1.090351343155e-01
4.386919736862e-01,6.323075294495e-02,1.425920724869e+00,8.093684911728e-01,4.083336591721e-01,1.745353221893e+00,1.185814142227e-01,-1.206802129745e-01,8.984600305557e-01,4.663491249084e-02,-2.760595083237e-02,1.428822278976e-01
5.054149627686e-01,9.610927104950e-02,1.645163297653e+00,1.010162353516e+00,2.825129032135e-01,1.847442865372e+00,1.708115339279e-01,-8.012324571609e-02,9.413473606110e-01,6.637942790985e-02,-3.017795085907e-02,1.521873474121e-01
3.284376859665e-01,8.918619155884e-02,1.305689811707e+00,6.952004432678e-01,3.973512649536e-01,1.642111778259e+00,9.606885910034e-02,-1.155260801315e-01,8.047550916672e-01,3.395748138428e-02,-1.993620395660e-02,1.309983730316e-01
1.000715494156e+00,2.424558401108e-01,1.328624010086e+00,3.280359506607e-01,4.580128192902e-02,9.814078807831e-01,1.316082477570e-01,1.075160503387e-02,5.309790372849e-01,4.507255554199e-02,-1.243472099304e-02,1.133632659912e-01
8.380392789841e-01,2.238806486130e-01,1.279590368271e+00,5.233607292175e-01,1.435142755508e-01,1.119011163712e+00,1.451605558395e-01,-2.934849262238e-02,5.704123973846e-01,7.217204570770e-02,-1.618528366089e-02,1.205260753632e-01
4.851429462433e-01,1.116704940796e-01,1.341800689697e+00,7.273738384247e-01,3.872725963593e-01,1.621776103973e+00,1.643996238708e-01,-7.382875680923e-02,7.976905107498e-01,5.813956260681e-02,-2.217692136765e-02,1.396813392639e-01
3.343805074692e-01,2.833008766174e-02,9.123387336731e-01,4.654217958450e-01,8.280730247498e-02,8.543592691422e-01,1.290471553802e-01,-7.838511466980e-02,4.268847703934e-01,5.124640464783e-02,4.478096961975e-03,8.277130126953e-02
6.205339431763e-01,2.777284383774e-01,1.306590795517e+00,2.690790891647e-01,8.773291110992e-02,8.156694173813e-01,1.933271884918e-01,3.473949432373e-02,5.635485649109e-01,4.549503326416e-02,-3.706455230713e-03,1.118552684784e-01
4.728577136993e-01,1.755095720291e-01,1.320785522461e+00,7.183895111084e-01,2.206059694290e-01,1.334444046021e+00,2.558704614639e-01,-2.842551469803e-02,7.348884344101e-01,5.565905570984e-02,-1.098346710205e-02,1.267279386520e-01
5.559561252594e-01,8.634889125824e-02,1.599796056747e+00,9.627376794815e-01,3.484628200531e-01,1.826192617416e+00,1.627870798111e-01,-9.568500518799e-02,9.281390905380e-01,6.161928176880e-02,-3.311908245087e-02,1.463509798050e-01
4.093140363693e-01,9.249567985535e-02,1.374525547028e+00,7.372846603394e-01,3.460316658020e-01,1.718415975571e+00,1.195235252380e-01,-9.740638732910e-02,8.891648054123e-01,4.478347301483e-02,-3.050178289413e-02,1.440252065659e-01
5.865083932877e-01,1.674093008041e-01,1.368601322174e+00,7.394684553146e-01,3.291957378387e-01,1.400422096252e+00,2.183777093887e-01,-2.465927600861e-02,7.339859008789e-01,7.137215137482e-02,-1.692175865173e-02,1.266796588898e-01
1.016751766205e+00,2.378256320953e-01,1.327947616577e+00,4.149428606033e-01,6.441187858582e-02,1.068902969360e+00,1.113098859787e-01,-1.352947950363e-02,5.549051761627e-01,6.073760986328e-02,-1.360315084457e-02,1.165312528610e-01
2.727873325348e-01,-9.253019094467e-02,7.676957845688e-01,2.349302768707e-01,-2.693380117416e-01,6.412432193756e-01,2.240061759949e-02,-1.150884628296e-01,3.860898017883e-01,5.448758602142e-02,1.752626895905e-02,9.825932979584e-02
4.431365728378e-01,3.529810905457e-02,1.031706333160e+00,5.318826436996e-01,1.283392906189e-01,1.033993244171e+00,1.702779531479e-01,-6.277137994766e-02,4.633872509003e-01,5.356240272522e-02,2.939701080322e-03,9.270858764648e-02
5.346398353577e-01,1.258252859116e-01,1.375174045563e+00,7.654712200165e-01,3.748202323914e-01,1.532705068588e+00,2.295588254929e-01,-5.787223577499e-02,7.960706949234e-01,6.527435779572e-02,-1.974087953568e-02,1.359145641327e-01
6.831051111221e-01,1.845139265060e-01,1.457218647003e+00,4.230298995972e-01,1.116865873337e-01,1.169118165970e+00,2.539550065994e-01,2.181529998779e-04,7.254433631897e-01,5.854547023773e-02,-1.589721441269e-02,1.209133863449e-01
4.126499891281e-01,9.873819351196e-02,1.356555938721e+00,7.251852750778e-01,3.538838624954e-01,1.762864351273e+00,1.324591636658e-01,-8.409619331360e-02,8.756321668625e-01,4.737889766693e-02,-3.016853332520e-02,1.457269191742e-01
7.374529838562e-01,2.837091684341e-01,1.219022750854e+00,3.963859081268e-01,1.382248401642e-01,9.571523666382e-01,1.752413511276e-01,3.975570201874e-02,5.280088186264e-01,5.740261077881e-02,-3.583192825317e-03,1.124752759933e-01
9.720145463943e-01,2.392756938934e-01,1.422644615173e+00,2.606803178787e-01,-1.393520832062e-02,9.106968641281e-01,1.425831317902e-01,8.903026580811e-03,5.516972541809e-01,3.014779090881e-02,-1.445752382278e-02,1.147810220718e-01
4.886412620544e-01,1.557159423828e-02,1.156075000763e+00,4.729757308960e-01,-6.619721651077e-02,9.934024810791e-01,2.342894077301e-01,-9.069073200226e-02,5.342705249786e-01,3.921473026276e-02,7.212162017822e-05,9.980976581573e-02
6.031954288483e-01,2.410008907318e-01,1.187346220016e+00,5.716167688370e-01,2.585451602936e-01,1.222083568573e+00,1.985079050064e-01,3.305876255035e-02,6.112080812454e-01,7.427942752838e-02,-6.706118583679e-03,1.156750917435e-01
4.669593572617e-01,1.381558179855e-01,1.340972900391e+00,6.086924076080e-01,3.179863691330e-01,1.445168733597e+00,2.092384099960e-01,-3.188562393188e-02,7.645411491394e-01,6.685400009155e-02,-1.671898365021e-02,1.296020746231e-01
7.563983201981e-01,2.786309719086e-01,1.312035799026e+00,2.075462341309e-01,3.725481033325e-02,6.539976596832e-01,1.759837865829e-01,2.085030078888e-02,4.852627515793e-01,2.598679065704e-02,-3.423333168030e-03,1.043651103973e-01
2.878777980804e-01,5.791306495667e-03,1.223093748093e+00,6.460453271866e-01,1.392995119095e-01,1.351590156555e+00,1.221410036087e-01,-1.091436147690e-01,6.661238670349e-01,3.541243076324e-02,-1.958632469177e-02,1.160795688629e-01
7.954931259155e-01,2.604384422302e-01,1.298259258270e+00,2.778658866882e-01,5.097007751465e-02,7.982747554779e-01,1.788430213928e-01,1.669561862946e-02,5.139927864075e-01,3.217220306396e-02,-6.791055202484e-03,1.063337326050e-01
7.340359687805e-01,2.859730720520e-01,1.248147726059e+00,2.879352569580e-01,9.964096546173e-02,8.664588928223e-01,1.771631240845e-01,3.163456916809e-02,5.247827768326e-01,4.716229438782e-02,-3.470003604889e-03,1.129060983658e-01
2.629718780518e-01,-1.240689754486e-01,7.340292930603e-01,3.097661733627e-01,-2.472264170647e-01,7.849056720734e-01,4.655110836029e-02,-1.165807843208e-01,4.222832918167e-01,5.304014682770e-02,8.874177932739e-03,8.703744411469e-02
2.654055356979e-01,6.415033340454e-02,1.481136322021e+00,3.033833503723e-01,2.245907783508e-01,1.366706609726e+00,9.350550174713e-02,-7.551240921021e-02,8.824228048325e-01,5.198848247528e-02,-2.392071485519e-02,1.357320547104e-01
8.152014017105e-01,2.860677242279e-01,1.199311256409e+00,3.467732667923e-01,1.271663904190e-01,8.980809450150e-01,1.271005868912e-01,1.419854164124e-02,4.911811351776e-01,6.015729904175e-02,-3.561615943909e-03,1.071944236755e-01
4.527230262756e-01,1.487091779709e-01,1.528146266937e+00,6.111780405045e-01,2.695093154907e-01,1.440551996231e+00,1.956634521484e-01,-3.080260753632e-02,8.243105411530e-01,6.059730052948e-02,-1.970893144608e-02,1.352988481522e-01
