birth_1_value,birth_1_lower,birth_1_upper,birth_2_value,birth_2_lower,birth_2_upper,death_value,death_lower,death_upper,state_rate_value,state_rate_lower,state_rate_upper
3.483960628510e-01,1.996588706970e-01,7.881649732590e-01,5.984278917313e-01,2.498807907104e-01,9.622435569763e-01,1.057525873184e-01,-8.852785825729e-02,5.142073631287e-01,4.234838485718e-02,-9.369134902954e-03,9.332764148712e-02
6.554343700409e-01,2.832088470459e-01,1.003703355789e+00,7.217582464218e-01,2.350407838821e-01,1.091984748840e+00,1.926139593124e-01,-1.313972473145e-02,6.524913311005e-01,7.046663761139e-02,-2.433574199677e-02,1.106321811676e-01
6.009045839310e-01,2.015150785446e-01,1.282356500626e+00,9.126064777374e-01,2.745881080627e-01,1.443776607513e+00,2.394136190414e-01,-5.842506885529e-02,8.069614171982e-01,7.147884368896e-02,-3.495436906815e-02,1.310615539551e-01
3.895095586777e-01,1.819288730621e-01,8.345907926559e-01,6.413186788559e-01,1.540467739105e-01,9.844224452972e-01,1.600712537766e-01,-6.706154346466e-02,5.247946977615e-01,4.555726051331e-02,-1.345866918564e-02,9.153556823730e-02
7.800050973892e-01,3.847423791885e-01,9.131428003311e-01,2.729353904724e-01,8.217227458954e-02,7.033840417862e-01,1.244500875473e-01,1.995205879211e-03,4.416475296021e-01,5.472552776337e-02,-1.278251409531e-02,9.590375423431e-02
3.777028322220e-01,1.679350137711e-01,1.331975698471e+00,7.711204290390e-01,2.550190687180e-01,1.569512844086e+00,1.916605234146e-01,-7.398593425751e-02,8.644950389862e-01,4.696655273438e-02,-3.709471225739e-02,1.429208517075e-01
5.758986473083e-01,2.498790025711e-01,1.149135351181e+00,7.633672952652e-01,3.271646499634e-01,1.249887943268e+00,2.335624694824e-01,-3.413933515549e-02,7.129664421082e-01,6.947815418243e-02,-2.674204111099e-02,1.204574108124e-01
4.476069211960e-01,1.810662746429e-01,1.261531114578e+00,7.875351905823e-01,3.158786296844e-01,1.405210494995e+00,1.978907585144e-01,-8.671492338181e-02,8.222913742065e-01,5.500841140747e-02,-3.397268056870e-02,1.340566873550e-01
8.901653289795e-01,3.638399839401e-01,9.941735267639e-01,2.634317874908e-01,7.131445407867e-02,6.479941606522e-01,1.248910427094e-01,-1.840436458588e-02,4.345885515213e-01,4.750418663025e-02,-1.668900251389e-02,9.739458560944e-02
4.954748153687e-01,1.789268255234e-01,1.132805347443e+00,8.191289901733e-01,3.416377305984e-01,1.457741260529e+00,1.929010152817e-01,-9.351992607117e-02,8.284244537354e-01,5.358743667603e-02,-3.863120079041e-02,1.344330310822e-01
5.009158849716e-01,1.408643722534e-01,1.311017751694e+00,9.566808938980e-01,3.258886337280e-01,1.522057533264e+00,1.831011772156e-01,-1.093496680260e-01,8.649154901505e-01,5.646681785583e-02,-4.069536924362e-02,1.341958045959e-01
4.495791196823e-01,2.399870157242e-01,9.666810035706e-01,8.326535224915e-01,2.493789196014e-01,1.164021730423e+00,1.630871295929e-01,-4.518878459930e-02,6.395076513290e-01,5.420160293579e-02,-1.815068721771e-02,1.086578369141e-01
4.582792520523e-01,1.710110902786e-01,1.124063014984e+00,7.975918054581e-01,4.184294939041e-01,1.402332544327e+00,1.589602231979e-01,-9.917271137238e-02,8.126651048660e-01,5.095064640045e-02,-3.260785341263e-02,1.305373907089e-01
3.815858364105e-01,1.454839706421e-01,1.142547845840e+00,7.876280546188e-01,3.585196733475e-01,1.559471845627e+00,1.124447584152e-01,-1.253960728645e-01,8.820967674255e-01,4.154562950134e-02,-3.882724046707e-02,1.355508565903e-01
1.278611421585e-01,4.143607616425e-02,1.276942729950e+00,2.696973085403e-01,1.394332647324e-01,1.060127019882e+00,6.973958015442e-02,-1.546684503555e-01,9.293053150177e-01,3.415679931641e-02,-3.520804643631e-02,1.254296302795e-01
9.503530263901e-01,3.162848949432e-01,1.145732164383e+00,2.830204963684e-01,-1.313543319702e-02,8.442852497101e-01,1.466282606125e-01,-1.178413629532e-02,5.593473911285e-01,3.767907619476e-02,-2.270883321762e-02,1.033805608749e-01
6.537380218506e-01,3.013173341751e-01,7.967156171799e-01,3.880380392075e-01,6.356739997864e-02,7.067073583603e-01,1.457593441010e-01,-3.578954935074e-02,3.759958744049e-01,4.992485046387e-02,3.241539001465e-03,7.988119125366e-02
8.279986381531e-01,3.729829788208e-01,9.891122579575e-01,3.682425022125e-01,7.608294487000e-02,8.409110307693e-01,1.432558298111e-01,-1.025277376175e-02,4.904866218567e-01,6.027901172638e-02,-1.371175050735e-02,1.023344993591e-01
6.501411199570e-01,3.647103309631e-01,9.177837371826e-01,4.673296213150e-01,1.842639446259e-01,8.801221847534e-01,1.835131645203e-01,3.785026073456e-02,5.333468914032e-01,7.082843780518e-02,-1.175117492676e-02,1.006118059158e-01
7.359569072723e-01,3.843867778778e-01,9.390681982040e-01,2.757281064987e-01,1.108160018921e-01,6.803568601608e-01,1.439855098724e-01,1.631867885590e-02,4.631832838058e-01,5.292665958405e-02,-1.009982824326e-02,9.822618961334e-02
4.355405569077e-01,-1.289523243904e-01,1.058817863464e+00,5.809919834137e-01,-1.517831087112e-01,1.036901950836e+00,2.436165809631e-01,-1.368592977524e-01,6.318649053574e-01,3.924131393433e-02,-2.378582954407e-02,9.056484699249e-02
4.826006889343e-01,1.746512651443e-01,1.086462736130e+00,7.525761127472e-01,3.929686546326e-01,1.380375385284e+00,1.967694759369e-01,-8.421576023102e-02,7.759850025177e-01,5.822205543518e-02,-2.933007478714e-02,1.268341541290e-01
5.545810461044e-01,1.994873285294e-01,1.069296360016e+00,7.906136512756e-01,3.880987167358e-01,1.397229433060e+00,1.900175809860e-01,-8.417534828186e-02,7.755438089371e-01,6.252455711365e-02,-3.330564498901e-02,1.300522089005e-01
4.963858127594e-01,1.599633693695e-02,9.449849128723e-01,4.859336614609e-01,-8.627170324326e-02,8.322299718857e-01,1.935424804688e-01,-1.307634711266e-01,4.821969270706e-01,4.966139793396e-02,-1.374077796936e-02,8.184194564819e-02
3.855125904083e-01,1.434054374695e-01,1.193689346313e+00,8.035322427750e-01,3.948497772217e-01,1.516571998596e+00,1.578696966171e-01,-1.156712174416e-01,8.637026548386e-01,4.144573211670e-02,-3.714603185654e-02,1.371054649353e-01
8.619471788406e-01,3.590477705002e-01,9.533191919327e-01,2.970016002655e-01,9.458196163177e-02,7.330931425095e-01,1.277577877045e-01,-2.589350938797e-02,4.538100957870e-01,5.457627773285e-02,-1.717263460159e-02,9.593427181244e-02
8.600233793259e-01,3.442468643188e-01,1.059206724167e+00,1.521536111832e-01,1.835620403290e-02,5.528455972672e-01,1.229990720749e-01,-3.327739238739e-02,4.263237714767e-01,3.135645389557e-02,-2.098172903061e-02,1.009387969971e-01
7.005686759949e-01,3.664854764938e-01,9.979643821716e-01,2.684041261673e-01,4.026269912720e-02,6.316089630127e-01,2.095482349396e-01,1.708209514618e-02,4.963630437851e-01,2.917313575745e-02,-1.475089788437e-02,9.201097488403e-02
1.086516618729e+00,3.097356557846e-01,1.025095939636e+00,3.303703069687e-01,6.760573387146e-02,8.155167102814e-01,9.851241111755e-02,-3.301352262497e-02,4.604845046997e-01,5.608153343201e-02,-2.322846651077e-02,1.008163690567e-01
2.747567892075e-01,1.621615886688e-01,1.091047763824e+00,5.218044519424e-01,3.166887760162e-01,1.394115209579e+00,1.200789213181e-01,-7.813805341721e-02,7.897156476974e-01,5.127680301666e-02,-2.927547693253e-02,1.243389844894e-01
6.002925634384e-01,3.590710163116e-01,9.443465471268e-01,4.199558496475e-01,1.523125171661e-01,9.048815965652e-01,1.807421445847e-01,2.360343933105e-02,5.608676671982e-01,7.019007205963e-02,-1.364457607269e-02,1.031109094620e-01
1.428883075714e-01,1.256799697876e-01,1.185043811798e+00,4.098348617554e-01,2.895554304123e-01,1.367263793945e+00,8.428871631622e-02,-9.731167554855e-02,8.643475770950e-01,4.101586341858e-02,-3.144633769989e-02,1.281702518463e-01
7.372087240219e-01,3.777005672455e-01,8.877452611923e-01,2.949081659317e-01,1.066002845764e-01,7.480186223984e-01,1.287602186203e-01,1.303803920746e-02,4.565984010696e-01,5.939280986786e-02,-1.089340448380e-02,9.480988979340e-02
8.615580797195e-01,3.598744869232e-01,1.018331050873e+00,1.927095651627e-01,5.350089073181e-02,5.622273683548e-01,1.148281097412e-01,-2.867764234543e-02,4.191777706146e-01,4.184961318970e-02,-1.794677972794e-02,9.801268577576e-02
7.698419094086e-01,3.097016811371e-01,1.032530546188e+00,6.475664377213e-01,2.012109756470e-01,9.391562938690e-01,1.694072484970e-01,-1.254791021347e-02,5.654535293579e-01,6.906068325043e-02,-1.956659555435e-02,1.042141914368e-01
4.000581502914e-01,1.269798278809e-01,1.176786661148e+00,8.308796882629e-01,3.969365358353e-01,1.567102193832e+00,1.229031085968e-01,-1.355651617050e-01,8.700560331345e-01,4.247844219208e-02,-3.892570734024e-02,1.349294185638e-01
3.665417432785e-01,1.315220594406e-01,5.481507778168e-01,4.144090414047e-01,3.276085853577e-02,5.966044664383e-01,1.225280761719e-01,-5.700987577438e-02,3.676809072495e-01,5.205023288727e-02,7.051229476929e-03,6.315898895264e-02
4.705836772919e-01,2.286219596863e-02,1.467727661133e+00,3.029791116714e-01,-1.703993678093e-01,6.681569814682e-01,2.405439615250e-01,-1.205374598503e-01,7.946904897690e-01,5.347013473511e-02,-3.152853250504e-02,1.225848197937e-01
4.666552543640e-01,9.712660312653e-02,6.815259456635e-01,3.041620254517e-01,-5.861800909042e-02,5.968377590179e-01,1.246799230576e-01,-6.147003173828e-02,3.751372098923e-01,4.415619373322e-02,1.581907272339e-04,6.479406356812e-02
2.552431821823e-01,1.036399602890e-01,1.248355388641e+00,7.993021011353e-01,3.599410057068e-01,1.686419487000e+00,1.257328987122e-01,-1.457616090775e-01,9.298756122589e-01,2.615618705750e-02,-4.691749811172e-02,1.428387165070e-01
7.382484674454e-01,3.306442499161e-01,9.055604934692e-01,3.104534149170e-01,3.898334503174e-02,6.707693338394e-01,1.560122966766e-01,-8.323669433594e-03,4.143683910370e-01,4.460251331329e-02,-3.636121749878e-03,8.087015151978e-02
6.503871679306e-01,2.793886661530e-01,8.952584266663e-01,4.294323921204e-01,1.038801670074e-01,7.368589639664e-01,2.114489078522e-01,-1.976811885834e-02,4.836837053299e-01,4.954016208649e-02,-6.281137466431e-03,8.686959743500e-02
4.153528213501e-01,2.894357442856e-01,8.017532825470e-01,6.793502569199e-01,2.720985412598e-01,8.211572170258e-01,2.338818311691e-01,-4.689615964890e-02,4.899619817734e-01,4.985952377319e-02,-6.170749664307e-03,8.904767036438e-02
6.442915201187e-01,2.609207630157e-01,1.080102682114e+00,8.156077861786e-01,3.231853246689e-01,1.219502210617e+00,2.263872623444e-01,-3.130578994751e-02,6.990172863007e-01,7.400703430176e-02,-2.666366100311e-02,1.160470247269e-01
2.440142631531e-01,1.471035480499e-01,1.269364595413e+00,5.641232728958e-01,2.926337718964e-01,1.307248830795e+00,1.733489036560e-01,-8.067697286606e-02,8.835158348083e-01,4.607880115509e-02,-2.999138832092e-02,1.294919252396e-01
4.944328069687e-01,1.919963359833e-01,1.052672147751e+00,7.453266382217e-01,3.366477489471e-01,1.484714508057e+00,1.551319360733e-01,-8.251577615738e-02,7.983068227768e-01,5.640089511871e-02,-3.613376617432e-02,1.325625181198e-01
3.521845340729e-01,9.831416606903e-02,1.406252861023e+00,9.230359792709e-01,2.709668874741e-01,1.641635894775e+00,2.047933340073e-01,-1.371509432793e-01,9.420367479324e-01,3.472936153412e-02,-5.020242929459e-02,1.438153982162e-01
7.022356987000e-01,3.885735273361e-01,9.147350788116e-01,3.848103284836e-01,1.409436464310e-01,8.099726438522e-01,1.814014911652e-01,3.611183166504e-02,4.946601390839e-01,5.900967121124e-02,-9.932219982147e-03,9.889531135559e-02
7.583314180374e-01,3.786171674728e-01,9.141972064972e-01,3.272515535355e-01,1.105928421021e-01,7.449225187302e-01,1.436703205109e-01,1.019167900085e-02,4.706302881241e-01,5.869901180267e-02,-1.275348663330e-02,9.777343273163e-02
9.734212160110e-01,3.470902442932e-01,9.997237920761e-01,2.332755327225e-01,6.056308746338e-02,6.629768610001e-01,1.140320301056e-01,-2.466183900833e-02,4.287916421890e-01,4.664611816406e-02,-1.880031824112e-02,9.695231914520e-02
3.284089565277e-01,3.371727466583e-02,8.330656290054e-01,5.628933906555e-01,8.830463886261e-02,8.575055599213e-01,1.250747442245e-01,-1.170578002930e-01,4.599817991257e-01,5.225360393524e-02,-1.366901397705e-02,8.646333217621e-02
6.243288516998e-01,2.717418670654e-01,1.039819717407e+00,7.289731502533e-01,2.871594429016e-01,1.208385944366e+00,2.128797769547e-01,-3.137969970703e-02,6.843973398209e-01,7.064163684845e-02,-2.539843320847e-02,1.171798706055e-01
4.597493410110e-01,1.658242940903e-01,1.359032869339e+00,9.818793535233e-01,3.085210323334e-01,1.649731874466e+00,1.469398736954e-01,-8.632510900497e-02,8.960609436035e-01,5.895686149597e-02,-3.962951898575e-02,1.391994953156e-01
7.868443727493e-01,2.870776653290e-01,1.132902860641e+00,5.959130525589e-01,1.050542593002e-01,1.109893798828e+00,1.889904737473e-01,-3.278851509094e-04,6.410348415375e-01,6.456577777863e-02,-2.277195453644e-02,1.131720542908e-01
2.041052579880e-01,1.061720848083e-01,1.277779817581e+00,4.232978820801e-01,2.076330184937e-01,1.209789752960e+00,1.610460281372e-01,-1.134924888611e-01,8.971502780914e-01,4.988014698029e-02,-3.662437200546e-02,1.291797161102e-01
9.442722797394e-01,3.110712766647e-01,1.113182783127e+00,2.278252840042e-01,-6.855726242065e-03,6.199827194214e-01,1.354568004608e-01,-2.698898315430e-02,4.669933319092e-01,3.260588645935e-02,-2.496695518494e-02,9.597826004028e-02
4.902176856995e-01,2.335683107376e-01,1.083726882935e+00,3.902730941772e-01,1.687101125717e-01,8.740938901901e-01,1.936769485474e-01,-2.667546272278e-02,6.878818273544e-01,6.800389289856e-02,-2.169805765152e-02,1.004016399384e-01
4.241424798965e-01,-5.440568923950e-02,1.282742261887e+00,1.258809566498e-01,-2.336986660957e-01,6.144570112228e-01,4.890215396881e-02,-9.316211938858e-02,6.972247362137e-01,6.143295764923e-02,-1.628857851028e-02,1.207631826401e-01
9.172037839890e-01,3.558878898621e-01,1.046987533569e+00,2.108510732651e-01,3.530526161194e-02,5.966172218323e-01,1.282153129578e-01,-2.670741081238e-02,4.246718883514e-01,3.686594963074e-02,-1.945048570633e-02,9.807634353638e-02
6.034781932831e-01,3.304435014725e-01,1.013128280640e+00,4.048507213593e-01,1.668559312820e-01,8.430004119873e-01,2.171998023987e-01,1.780951023102e-02,5.851812362671e-01,5.900323390961e-02,-1.569360494614e-02,1.015667915344e-01
8.952219486237e-01,3.348010778427e-01,1.079315423965e+00,1.173861026764e-01,-2.959370613098e-02,4.677079916000e-01,1.053451299667e-01,-6.102931499481e-02,3.977048397064e-01,3.399550914764e-02,-2.060949802399e-02,9.676921367645e-02
4.227514266968e-01,1.553151607513e-01,1.122879505157e+00,7.936363220215e-01,3.501050472260e-01,1.520658969879e+00,1.233780384064e-01,-1.186165213585e-01,8.501744270325e-01,4.584193229675e-02,-3.743374347687e-02,1.349275112152e-01
3.225033283234e-01,1.007412672043e-01,1.352673292160e+00,9.059104919434e-01,3.166146278381e-01,1.646678209305e+00,1.733855009079e-01,-1.400884985924e-01,9.418572187424e-01,3.096771240234e-02,-4.928374290466e-02,1.430189609528e-01
3.581936359406e-01,1.281132698059e-01,1.158921003342e+00,7.982214689255e-01,3.994568586349e-01,1.578166484833e+00,1.137928962708e-01,-1.413939595222e-01,8.906606435776e-01,3.834974765778e-02,-3.847169876099e-02,1.347464323044e-01
8.902471065521e-01,2.916045188904e-01,1.079529523849e+00,5.978155136108e-01,1.734160184860e-01,9.855365753174e-01,1.373754739761e-01,-2.432876825333e-02,5.686790943146e-01,7.147026062012e-02,-2.282977104187e-02,1.080733537674e-01
5.854066610336e-01,2.089173793793e-01,1.084032535553e+00,8.113673925400e-01,3.306341171265e-01,1.405075073242e+00,2.118849754333e-01,-7.473868131638e-02,7.790153026581e-01,6.672406196594e-02,-3.517395257950e-02,1.302373409271e-01
4.537985324860e-01,-1.460645198822e-01,1.145719051361e+00,6.224246025085e-01,-2.035740017891e-01,1.151587724686e+00,2.508901357651e-01,-1.506457924843e-01,6.350234746933e-01,3.990185260773e-02,-2.874940633774e-02,9.585165977478e-02
4.331966638565e-01,2.895569801331e-01,7.859121561050e-01,6.583057641983e-01,4.025317430496e-01,1.013862848282e+00,1.363921165466e-01,-5.118846893311e-02,5.222980976105e-01,4.752266407013e-02,-6.461322307587e-03,9.316420555115e-02
3.619295358658e-01,1.117329597473e-01,1.177106618881e+00,7.967137098312e-01,3.844786882401e-01,1.640777826309e+00,1.046886444092e-01,-1.492112278938e-01,9.082423448563e-01,3.690087795258e-02,-4.088479280472e-02,1.357654333115e-01
3.462003469467e-01,1.286931037903e-01,1.432127714157e+00,8.061218261719e-01,2.180808782578e-01,1.625734806061e+00,2.066452503204e-01,-1.001818776131e-01,9.275680780411e-01,4.089927673340e-02,-4.094690084457e-02,1.393849849701e-01
2.894845008850e-01,1.546614170074e-01,1.185093879700e+00,5.409225225449e-01,3.424195051193e-01,1.439321279526e+00,1.097227334976e-01,-8.849948644638e-02,8.284987211227e-01,4.403424263000e-02,-3.013187646866e-02,1.303761005402e-01
5.360906124115e-01,2.150927782059e-01,1.198395967484e+00,8.201615810394e-01,3.121485710144e-01,1.340942144394e+00,2.662291526794e-01,-5.473226308823e-02,7.783708572388e-01,6.769907474518e-02,-2.980005741119e-02,1.241794824600e-01
4.918407201767e-01,1.646890640259e-01,1.213429212570e+00,8.619954586029e-01,3.837558031082e-01,1.438995838165e+00,2.080059051514e-01,-1.036195158958e-01,8.445146083832e-01,5.455946922302e-02,-3.579419851303e-02,1.319874525070e-01
4.202593564987e-01,1.489599943161e-01,1.220499992371e+00,5.302939414978e-01,1.565339565277e-01,1.014604330063e+00,2.521803379059e-01,-6.839358806610e-02,8.314905166626e-01,7.322025299072e-02,-3.140074014664e-02,1.168066263199e-01
4.960218667984e-01,1.859383583069e-01,1.101729869843e+00,8.091259002686e-01,3.623809814453e-01,1.480608224869e+00,1.585352420807e-01,-9.486895799637e-02,8.237785100937e-01,5.461442470551e-02,-3.711408376694e-02,1.345074176788e-01
8.573572635651e-01,3.453333377838e-01,1.091068744659e+00,1.821147203445e-01,3.235912322998e-02,5.662845373154e-01,1.281557083130e-01,-2.384871244431e-02,4.362770318985e-01,3.462040424347e-02,-2.003681659698e-02,1.015460491180e-01
4.981564283371e-01,1.601556539536e-01,1.337615489960e+00,9.143441915512e-01,2.845957279205e-01,1.499575138092e+00,2.331898212433e-01,-9.175449609756e-02,8.507760763168e-01,5.993449687958e-02,-3.825473785400e-02,1.348595619202e-01
4.303102493286e-01,1.769452095032e-01,1.170330524445e+00,7.722270488739e-01,3.804841041565e-01,1.437647342682e+00,1.985899209976e-01,-9.167623519897e-02,8.195875883102e-01,5.125176906586e-02,-3.219491243362e-02,1.328932046890e-01
5.925759077072e-01,1.455236673355e-01,9.502636194229e-01,4.541662931442e-01,-4.586958885193e-02,7.479666471481e-01,1.209782361984e-01,-1.068686842918e-01,4.019510746002e-01,5.580961704254e-02,3.114581108093e-03,8.620738983154e-02
9.404076337814e-01,3.303626775742e-01,1.010343551636e+00,4.688836336136e-01,1.363255977631e-01,8.843179941177e-01,1.224462985992e-01,-9.463965892792e-03,5.101253986359e-01,7.138383388519e-02,-1.785033941269e-02,1.035617589951e-01
9.071496725082e-01,3.504459857941e-01,9.589655399323e-01,2.997001409531e-01,9.086811542511e-02,7.130115032196e-01,1.124480962753e-01,-3.954160213470e-02,4.381886720657e-01,5.760312080383e-02,-1.926726102829e-02,9.959590435028e-02
6.641483306885e-01,2.997025251389e-01,1.192254781723e+00,2.393636703491e-01,2.124679088593e-02,5.894001722336e-01,2.315573692322e-01,-1.721894741058e-02,5.664839744568e-01,3.583371639252e-02,-2.053833007812e-02,1.029622554779e-01
8.326588869095e-01,3.314741849899e-01,1.035924911499e+00,5.686808824539e-01,1.487324237823e-01,8.667670488358e-01,1.504846811295e-01,-9.553253650665e-03,5.544903278351e-01,7.153892517090e-02,-1.686292886734e-02,1.029173135757e-01
9.342920780182e-01,3.372845649719e-01,1.084983348846e+00,3.005377054214e-01,3.152835369110e-02,7.384356260300e-01,1.514288187027e-01,-8.512198925018e-03,5.004725456238e-01,3.868412971497e-02,-2.047258615494e-02,1.035872697830e-01
8.086013793945e-01,3.705466985703e-01,9.574257135391e-01,2.034001350403e-01,4.874074459076e-02,6.029096841812e-01,1.252332925797e-01,-1.844614744186e-02,4.375811815262e-01,4.253089427948e-02,-1.509881019592e-02,9.196591377258e-02
5.379898548126e-01,2.009307146072e-01,1.087243318558e+00,8.053680658340e-01,3.723462820053e-01,1.368926525116e+00,1.960718631744e-01,-7.641607522964e-02,7.789247035980e-01,5.970132350922e-02,-3.313899040222e-02,1.292824745178e-01
4.718755483627e-01,1.764986515045e-01,1.109034776688e+00,8.054037094116e-01,3.529419898987e-01,1.491282701492e+00,1.460564136505e-01,-1.037210226059e-01,8.394923210144e-01,5.141592025757e-02,-3.679311275482e-02,1.343746185303e-01
8.107614517212e-01,3.446393013000e-01,1.022861003876e+00,3.784830570221e-01,8.611810207367e-02,7.856129407883e-01,1.907207965851e-01,1.133418083191e-02,5.058609247208e-01,4.451882839203e-02,-1.619505882263e-02,1.000363826752e-01
9.153364896774e-01,3.422193527222e-01,9.926877021790e-01,2.828203439713e-01,8.028602600098e-02,7.075072526932e-01,1.206697225571e-01,-3.067511320114e-02,4.481250047684e-01,5.393302440643e-02,-2.041602134705e-02,1.000986099243e-01
3.372490406036e-01,2.676880359650e-02,1.273152589798e+00,2.650053501129e-01,-2.201420068741e-02,8.767700195312e-01,1.102367639542e-01,-9.857839345932e-02,8.594461679459e-01,6.606280803680e-02,-3.154098987579e-02,1.244623661041e-01
8.218939304352e-01,2.762444019318e-01,1.097141265869e+00,2.851954698563e-01,1.618039608002e-02,6.866265535355e-01,1.926845312119e-01,-1.137655973434e-02,4.913736581802e-01,3.973138332367e-02,-1.743644475937e-02,9.873092174530e-02
8.295280933380e-01,3.468600511551e-01,1.094113349915e+00,2.209634780884e-01,5.457401275635e-03,6.585370302200e-01,1.895421743393e-01,-2.178072929382e-03,4.917148351669e-01,2.472758293152e-02,-1.774793863297e-02,9.748470783234e-02
4.615685939789e-01,2.536118030548e-02,8.197015523911e-01,5.032274723053e-01,-3.949326276779e-02,8.779263496399e-01,2.036534547806e-01,-1.038434505463e-01,4.875348806381e-01,4.413831233978e-02,-1.288133859634e-02,7.714450359344e-02
5.323231220245e-01,2.832497358322e-01,1.044815540314e+00,3.681596517563e-01,1.706278324127e-01,9.126477241516e-01,1.999962329865e-01,1.434445381165e-03,6.645245552063e-01,6.476843357086e-02,-2.008992433548e-02,1.023308038712e-01
3.974490165710e-01,2.579742670059e-01,8.927365541458e-01,6.744021177292e-01,2.261375188828e-01,1.023503303528e+00,2.104829549789e-01,-3.038108348846e-02,5.392277240753e-01,4.311800003052e-02,-1.201426982880e-02,1.010375022888e-01
3.650527000427e-01,8.984148502350e-02,9.482921361923e-01,6.937950849533e-01,1.415848731995e-01,1.150290012360e+00,1.324144601822e-01,-1.067346930504e-01,6.221828460693e-01,4.363942146301e-02,-2.391302585602e-02,1.042335033417e-01
6.457185745239e-01,2.339158058167e-01,1.163697957993e+00,8.813018798828e-01,3.063420057297e-01,1.278025388718e+00,2.160896062851e-01,-5.470627546310e-02,7.425748109818e-01,7.386231422424e-02,-2.989828586578e-02,1.191378831863e-01
3.538222312927e-01,-5.316269397736e-02,5.032948255539e-01,2.721983194351e-01,-2.000037431717e-01,6.839414834976e-01,5.165934562683e-02,-1.036500334740e-01,3.816137313843e-01,5.357074737549e-02,-7.030367851257e-04,7.629787921906e-02
7.319717407227e-01,3.511838912964e-01,9.232146739960e-01,5.024843215942e-01,1.852239370346e-01,8.964487314224e-01,1.599307060242e-01,2.357721328735e-02,5.119141340256e-01,6.878840923309e-02,-1.517760753632e-02,1.013307571411e-01
9.022108316422e-01,3.432821035385e-01,1.023435354233e+00,2.890340089798e-01,7.301104068756e-02,6.628514528275e-01,1.277879476547e-01,-2.687597274780e-02,4.490032196045e-01,4.799365997314e-02,-1.915252208710e-02,9.890377521515e-02
5.661967992783e-01,2.581475973129e-01,1.200667619705e+00,7.399864196777e-01,1.993864774704e-01,1.257517099380e+00,2.563334703445e-01,-3.629195690155e-02,7.254610061646e-01,7.008016109467e-02,-2.782571315765e-02,1.271978616714e-01
6.766722202301e-01,3.197424411774e-01,1.038190126419e+00,7.545975446701e-01,2.302139997482e-01,1.081175327301e+00,2.083408832550e-01,1.145052909851e-02,6.013021469116e-01,7.484245300293e-02,-1.942723989487e-02,1.078765392303e-01
5.991821289062e-01,2.877926826477e-01,1.099123239517e+00,3.685278892517e-01,1.236395835876e-01,8.448330163956e-01,2.341090440750e-01,-7.099390029907e-03,6.580221652985e-01,5.973076820374e-02,-1.899242401123e-02,1.007686853409e-01
9.148652553558e-01,3.528206348419e-01,9.974035024643e-01,2.064207792282e-01,4.855597019196e-02,5.951292514801e-01,1.012663841248e-01,-4.065448045731e-02,4.049015045166e-01,4.695570468903e-02,-1.901507377625e-02,9.742689132690e-02
6.639944314957e-01,3.421386480331e-01,1.006367683411e+00,5.905896425247e-01,1.903704404831e-01,9.324270486832e-01,2.079136371613e-01,2.843046188354e-02,5.487543344498e-01,6.609773635864e-02,-1.559638977051e-02,1.059287786484e-01
3.485147953033e-01,1.540771722794e-01,1.263089418411e+00,8.323434591293e-01,3.658362627029e-01,1.525883913040e+00,1.680589914322e-01,-1.030584573746e-01,8.772019147873e-01,3.889572620392e-02,-3.742808103561e-02,1.361956596375e-01
6.348956823349e-01,2.942276000977e-01,9.931690692902e-01,6.848605871201e-01,2.700799703598e-01,1.144712209702e+00,2.167576551437e-01,-8.738040924072e-04,6.279411315918e-01,7.312023639679e-02,-2.036631107330e-02,1.103082895279e-01
4.721622467041e-01,-7.003492116928e-02,9.429920911789e-01,6.039764881134e-01,-1.260890960693e-01,1.017189264297e+00,2.413859367371e-01,-1.352642774582e-01,5.668565034866e-01,3.939116001129e-02,-2.100074291229e-02,8.909177780151e-02
3.230670690536e-01,-1.107989549637e-01,7.608299255371e-01,4.214363098145e-01,-2.116639614105e-01,1.003853082657e+00,8.813524246216e-02,-2.216219305992e-01,4.326367378235e-01,6.643891334534e-02,-2.075815200806e-02,9.736108779907e-02
7.434809207916e-01,3.461040258408e-01,9.233169555664e-01,5.406527519226e-01,1.803357601166e-01,9.042501449585e-01,1.472460031509e-01,2.584457397461e-03,5.145618915558e-01,7.333803176880e-02,-1.758569478989e-02,1.004167795181e-01
1.563557386398e-01,8.444821834564e-02,1.226941823959e+00,2.521853446960e-01,2.147821187973e-01,1.258969783783e+00,3.480577468872e-02,-1.356421709061e-01,8.759311437607e-01,3.963255882263e-02,-3.481638431549e-02,1.297935247421e-01
7.701673507690e-01,2.946735620499e-01,1.100903987885e+00,4.785717725754e-01,1.041407585144e-01,9.586304426193e-01,2.123317718506e-01,2.888441085815e-04,5.606222152710e-01,5.847537517548e-02,-2.042239904404e-02,1.080970764160e-01
3.920863866806e-01,1.851508617401e-01,1.053408145905e+00,8.526636362076e-01,2.500246763229e-01,1.296330690384e+00,1.311924457550e-01,-8.404308557510e-02,7.124241590500e-01,4.733133316040e-02,-2.571356296539e-02,1.183032989502e-01
9.126937389374e-01,3.526706695557e-01,9.665867090225e-01,2.303833961487e-01,5.584311485291e-02,6.412534713745e-01,1.047520637512e-01,-4.361772537231e-02,4.244743585587e-01,4.974496364594e-02,-1.935249567032e-02,9.657013416290e-02
